StateCode,Date,Avg_Demand,Avg_ISGS,Avg_ImportData
KRL,2025-09-07,2925.21,1508.96,1416.25
JHK,2025-09-07,1782.38,409.0,1373.38
SKM,2025-09-07,29.0,,29.0
DL,2025-09-07,4784.12,236.83,4547.29
TND,2025-09-07,14676.33,9033.17,5643.17
JAK,2025-09-07,1830.79,1055.33,775.46
MGA,2025-09-07,161.0,79.0,82.0
HP,2025-09-07,969.17,1242.92,273.75
DND,2025-09-07,320.54,,320.54
AP,2025-09-08,10405.88,7645.83,2760.04
TLG,2025-09-08,12431.21,6833.46,5597.75
ODI,2025-09-08,5786.96,3260.0,2526.96
MHA,2025-09-08,21486.96,14019.13,7467.83
JAK,2025-09-08,1975.79,1032.71,943.08
CTG,2025-09-08,5236.17,2164.83,3071.33
MIP,2025-09-08,132.57,,132.57
JHK,2025-09-08,1830.17,409.0,1421.17
UTK,2025-09-08,1874.88,1052.58,822.29
MPD,2025-09-08,10262.17,5749.83,4512.35
ASM,2025-09-08,1971.21,292.88,1678.33
ACP,2025-09-08,150.17,,150.17
SKM,2025-09-08,46.75,,46.75
HRN,2025-09-08,8270.75,1930.12,6340.62
DL,2025-09-08,5231.38,236.08,4995.29
HP,2025-09-08,1083.21,1353.46,270.25
RJ,2025-09-08,9407.12,6977.62,2690.0
MZM,2025-09-08,94.25,,94.25
GOA,2025-09-08,498.5,,498.5
TPA,2025-09-08,280.46,64.5,215.96
DNH,2025-09-08,923.33,,923.33
CHG,2025-09-08,254.71,,254.71
KRT,2025-09-08,10549.62,8130.54,2419.08
BHR,2025-09-08,7252.88,559.92,6692.96
BGL,2025-09-08,10139.92,5676.0,4463.92
TND,2025-09-08,16017.0,7780.33,8236.67
UP,2025-09-08,21470.5,12286.38,9184.12
DND,2025-09-08,344.83,,344.83
GJT,2025-09-08,15627.29,11301.0,4326.29
PNB,2025-09-08,7842.62,3858.54,3984.08
NGD,2025-09-08,141.0,,141.0
MGA,2025-09-08,174.43,69.35,105.09
PU,2025-09-08,389.08,,389.08
KRL,2025-09-08,3371.62,1526.38,1845.25
JHK,2025-09-09,1770.67,409.0,1361.67
GJT,2025-09-09,16285.65,10620.39,5665.26
MGA,2025-09-09,191.71,93.42,98.29
MHA,2025-09-09,22422.67,14394.21,8028.46
CHG,2025-09-09,262.29,,262.29
RJ,2025-09-09,10359.58,6988.58,3371.0
MPD,2025-09-09,10707.42,5916.21,4791.21
DND,2025-09-09,360.91,,360.91
TPA,2025-09-09,273.65,65.17,208.48
MIP,2025-09-09,139.25,,139.25
CTG,2025-09-09,5376.04,2308.5,3067.54
ACP,2025-09-09,145.88,,145.88
UTK,2025-09-09,1942.04,1072.7,869.35
UP,2025-09-09,22507.38,13622.54,8884.83
BGL,2025-09-09,10470.29,5837.65,4875.88
DL,2025-09-09,5530.46,235.75,5294.71
PU,2025-09-09,395.62,,395.62
PNB,2025-09-09,8724.54,4420.75,4303.79
TLG,2025-09-09,12420.21,7565.17,4855.04
KRL,2025-09-09,3495.0,1473.12,2021.88
HRN,2025-09-09,8969.79,2261.75,6708.04
BHR,2025-09-09,6879.0,546.88,6332.12
DNH,2025-09-09,939.08,,939.08
SKM,2025-09-09,48.46,,48.46
AP,2025-09-09,10573.79,7048.75,3525.04
HP,2025-09-09,1120.29,1327.29,210.08
KRT,2025-09-09,10971.0,8050.29,2920.71
ODI,2025-09-09,5498.75,3260.0,2238.75
MZM,2025-09-09,79.12,,79.12
NGD,2025-09-09,141.0,,141.0
JAK,2025-09-09,2003.38,1054.92,948.46
GOA,2025-09-09,517.67,,517.67
ASM,2025-09-09,2067.29,307.08,1760.21
TND,2025-09-09,16434.71,7121.08,9313.62
ACP,2025-09-10,150.75,,150.75
HP,2025-09-10,1127.33,1314.83,215.42
MHA,2025-09-10,22965.67,14919.88,8045.79
DND,2025-09-10,365.67,,365.67
UTK,2025-09-10,2042.46,1072.75,969.71
CTG,2025-09-10,5477.08,2413.88,3063.21
MZM,2025-09-10,80.71,,80.71
KRT,2025-09-10,11228.17,7936.0,3292.17
AP,2025-09-10,10469.79,7039.88,3429.92
RJ,2025-09-10,11274.67,7801.67,3473.0
DL,2025-09-10,5650.92,235.92,5415.0
MIP,2025-09-10,147.25,,147.25
HRN,2025-09-10,9299.92,2731.62,6568.29
BHR,2025-09-10,6912.17,553.96,6358.21
MGA,2025-09-10,185.88,94.46,91.42
TLG,2025-09-10,12332.83,7716.67,4616.17
DNH,2025-09-10,949.58,,949.58
ASM,2025-09-10,1993.46,289.29,1704.17
BGL,2025-09-10,10593.17,5662.75,4930.42
UP,2025-09-10,23371.12,14125.12,9246.0
KRL,2025-09-10,3635.62,1403.88,2231.75
CHG,2025-09-10,271.25,,271.25
NGD,2025-09-10,141.0,,141.0
ODI,2025-09-10,5501.83,3260.0,2241.83
TND,2025-09-10,16026.25,7337.67,8688.58
GJT,2025-09-10,16311.04,10600.25,5710.79
PNB,2025-09-10,9531.21,4747.5,4783.71
TPA,2025-09-10,285.29,63.83,221.46
JAK,2025-09-10,2053.46,1055.88,997.58
MPD,2025-09-10,11105.62,5955.83,5149.79
SKM,2025-09-10,49.83,,49.83
JHK,2025-09-10,1727.62,409.0,1318.62
PU,2025-09-10,414.75,,414.75
GOA,2025-09-10,541.71,,541.71
GJT,2025-09-11,17118.52,10857.09,6261.43
KRL,2025-09-11,3578.61,1390.0,2188.61
TND,2025-09-11,15415.05,7905.77,7509.27
PNB,2025-09-11,9931.83,4573.78,5358.04
AP,2025-09-11,9357.41,6004.41,3353.0
UTK,2025-09-11,2061.27,1077.82,983.45
NGD,2025-09-11,141.0,,141.0
MHA,2025-09-11,22755.43,14491.22,8264.22
ACP,2025-09-11,153.96,,153.96
MGA,2025-09-11,183.48,107.65,114.26
PU,2025-09-11,388.57,,388.57
MPD,2025-09-11,11259.91,6086.48,5173.43
RJ,2025-09-11,11746.35,8560.48,3185.87
MZM,2025-09-11,82.39,,82.39
ASM,2025-09-11,2046.3,303.48,1742.83
TLG,2025-09-11,10757.96,6945.74,3812.22
ODI,2025-09-11,5532.22,3260.0,2272.22
CHG,2025-09-11,269.13,,269.13
MIP,2025-09-11,141.48,,141.48
UP,2025-09-11,23182.14,14053.86,9128.27
SKM,2025-09-11,49.96,,49.96
TPA,2025-09-11,259.0,62.0,197.0
DL,2025-09-11,5506.7,236.83,5269.87
BHR,2025-09-11,6395.22,471.7,5923.52
JHK,2025-09-11,1611.43,409.0,1202.43
DND,2025-09-11,368.35,,368.35
KRT,2025-09-11,10546.35,7292.57,3253.78
HRN,2025-09-11,9495.7,2723.22,6772.48
DNH,2025-09-11,955.74,,955.74
JAK,2025-09-11,2094.52,1041.7,1052.83
HP,2025-09-11,1163.57,1301.22,183.3
CTG,2025-09-11,5358.52,2378.91,2979.61
BGL,2025-09-11,10486.91,5455.5,5031.41
GOA,2025-09-11,511.82,,511.82
CHG,2025-09-12,276.54,,276.54
MGA,2025-09-12,216.83,133.0,87.75
UP,2025-09-12,23598.71,14366.71,9232.0
PNB,2025-09-12,10724.96,4722.17,6002.79
KRL,2025-09-12,3562.71,1427.92,2134.79
MPD,2025-09-12,11323.29,5981.29,5342.0
GOA,2025-09-12,532.92,,532.92
BHR,2025-09-12,6808.42,498.75,6309.67
NGD,2025-09-12,141.0,,141.0
JHK,2025-09-12,1684.54,409.0,1275.54
RJ,2025-09-12,12325.71,8472.08,3853.62
KRT,2025-09-12,10604.83,7464.38,3140.46
ACP,2025-09-12,157.25,,157.25
TND,2025-09-12,15742.5,7542.71,8199.79
SKM,2025-09-12,52.5,,52.5
DL,2025-09-12,5506.5,236.92,5269.58
DNH,2025-09-12,954.25,,954.25
UTK,2025-09-12,2054.0,1040.54,1013.46
MHA,2025-09-12,22945.78,14862.43,8083.35
GJT,2025-09-12,17719.58,10507.12,7212.46
HRN,2025-09-12,9960.92,2809.54,7151.38
MIP,2025-09-12,135.79,,135.79
TLG,2025-09-12,9655.46,7114.29,2595.42
TPA,2025-09-12,256.88,62.29,194.58
AP,2025-09-12,9199.17,5995.5,3203.67
MZM,2025-09-12,80.65,,80.65
JAK,2025-09-12,2158.38,996.88,1161.5
HP,2025-09-12,1163.17,1309.25,178.25
BGL,2025-09-12,10149.67,5670.79,4478.88
ASM,2025-09-12,2012.79,323.5,1689.29
PU,2025-09-12,397.17,,397.17
DND,2025-09-12,372.38,,372.38
ODI,2025-09-12,5584.09,3260.0,2324.09
CTG,2025-09-12,5289.25,2485.58,2803.67
GJT,2025-09-13,18527.21,11029.21,7498.0
TPA,2025-09-13,241.08,66.0,175.08
CTG,2025-09-13,5304.62,2480.54,2824.08
UP,2025-09-13,24402.17,15108.92,9293.25
HP,2025-09-13,1178.83,1218.62,172.71
TLG,2025-09-13,9497.75,7249.62,2307.54
DND,2025-09-13,372.04,,372.04
DL,2025-09-13,5457.33,236.38,5220.96
ASM,2025-09-13,1904.67,318.75,1585.92
TND,2025-09-13,15697.25,8564.71,7132.54
DNH,2025-09-13,955.96,,955.96
AP,2025-09-13,8785.62,6200.29,2585.33
HRN,2025-09-13,10337.17,2474.67,7862.5
GOA,2025-09-13,581.92,,581.92
CHG,2025-09-13,264.38,,264.38
UTK,2025-09-13,2013.54,1010.96,1002.58
BHR,2025-09-13,6978.79,494.5,6484.29
KRT,2025-09-13,10613.12,7388.79,3224.33
MPD,2025-09-13,11449.54,5855.38,5594.17
ODI,2025-09-13,5943.21,3260.0,2683.21
MHA,2025-09-13,22119.83,14050.12,8069.71
MZM,2025-09-13,83.0,,83.0
PU,2025-09-13,378.88,,378.88
NGD,2025-09-13,141.0,,141.0
PNB,2025-09-13,11444.62,4750.58,6694.04
ACP,2025-09-13,142.92,,142.92
KRL,2025-09-13,3494.04,1342.83,2151.21
JHK,2025-09-13,1747.12,409.0,1338.12
MIP,2025-09-13,117.96,,117.96
JAK,2025-09-13,2173.0,1009.96,1163.04
MGA,2025-09-13,250.58,145.25,108.67
RJ,2025-09-13,12935.08,8353.75,4581.33
BGL,2025-09-13,9867.58,5720.79,4146.79
SKM,2025-09-13,47.54,,47.54
HRN,2025-09-14,10006.96,2234.83,7772.13
TLG,2025-09-14,9129.92,6980.42,2149.5
RJ,2025-09-14,12975.83,8406.38,4569.46
ODI,2025-09-14,5665.75,3260.0,2405.75
MGA,2025-09-14,225.29,125.67,102.96
ACP,2025-09-14,144.88,,144.88
DL,2025-09-14,5421.46,236.38,5185.08
TND,2025-09-14,14201.04,8948.08,5252.96
MIP,2025-09-14,117.08,,117.08
JAK,2025-09-14,2047.62,1015.79,1031.83
DND,2025-09-14,328.29,,328.29
HP,2025-09-14,1045.74,1233.96,212.57
AP,2025-09-14,8695.88,6839.92,1855.96
KRT,2025-09-14,9254.87,7187.04,2067.83
ASM,2025-09-14,1666.71,319.38,1347.33
UTK,2025-09-14,1873.04,1012.42,860.62
PNB,2025-09-14,11676.25,4502.46,7173.79
BHR,2025-09-14,6163.25,379.92,5783.33
NGD,2025-09-14,141.0,,141.0
MZM,2025-09-14,76.92,,76.92
DNH,2025-09-14,915.88,,915.88
SKM,2025-09-14,36.29,,36.29
TPA,2025-09-14,221.29,67.17,154.12
MHA,2025-09-14,20597.96,12842.21,7755.75
MPD,2025-09-14,11414.5,5722.38,5692.12
KRL,2025-09-14,3183.33,1161.83,2021.5
CHG,2025-09-14,241.92,,241.92
GOA,2025-09-14,457.83,,457.83
PU,2025-09-14,362.0,,362.0
CTG,2025-09-14,5574.17,2498.96,3075.21
UP,2025-09-14,24210.08,14353.88,9856.21
BGL,2025-09-14,9016.54,5697.21,3319.33
GJT,2025-09-14,18189.79,10129.29,8060.5
JHK,2025-09-14,1672.29,409.0,1263.29
BGL,2025-09-15,8925.96,5950.62,2975.33
ASM,2025-09-15,1640.67,315.29,1325.38
UTK,2025-09-15,1974.75,1033.83,940.92
ACP,2025-09-15,145.46,,145.46
MZM,2025-09-15,66.46,,66.46
UP,2025-09-15,23883.46,13890.08,9993.38
JAK,2025-09-15,2091.25,933.5,1157.75
CHG,2025-09-15,280.58,,280.58
PNB,2025-09-15,12371.38,4410.21,7961.17
ODI,2025-09-15,5513.96,3260.0,2253.96
JHK,2025-09-15,1591.29,409.0,1182.29
PU,2025-09-15,396.92,,396.92
TLG,2025-09-15,9936.12,7135.08,2801.04
MIP,2025-09-15,113.5,,113.5
BHR,2025-09-15,5998.96,394.88,5604.08
AP,2025-09-15,9168.25,7226.29,1941.96
MPD,2025-09-15,11422.25,5707.12,5715.12
KRT,2025-09-15,10483.04,7984.33,2498.71
HP,2025-09-15,1126.92,1322.08,231.58
NGD,2025-09-15,141.0,,141.0
MHA,2025-09-15,20850.62,12851.38,7999.25
GJT,2025-09-15,19148.61,10972.17,8176.43
DND,2025-09-15,351.39,,351.39
TND,2025-09-15,15833.62,9819.29,6014.33
KRL,2025-09-15,3529.96,1202.88,2327.08
RJ,2025-09-15,13484.67,8917.62,4567.04
MGA,2025-09-15,238.79,201.46,47.33
GOA,2025-09-15,502.62,,502.62
CTG,2025-09-15,5282.12,2349.79,2932.33
SKM,2025-09-15,51.88,,51.88
HRN,2025-09-15,10936.0,2548.38,8387.62
TPA,2025-09-15,233.5,66.5,167.0
DNH,2025-09-15,943.08,,943.08
DL,2025-09-15,5787.75,235.92,5551.83
GJT,2025-09-16,19817.22,10693.39,9123.83
MHA,2025-09-16,21482.78,13397.57,8085.22
CHG,2025-09-16,268.7,,268.7
PU,2025-09-16,388.13,,388.13
MGA,2025-09-16,235.91,212.26,40.52
ACP,2025-09-16,144.52,,144.52
HP,2025-09-16,1089.35,1371.43,282.09
JHK,2025-09-16,1631.22,409.0,1222.22
TND,2025-09-16,16079.7,9197.3,6882.39
SKM,2025-09-16,46.78,,46.78
GOA,2025-09-16,504.78,,504.78
JAK,2025-09-16,2098.3,901.52,1196.78
DNH,2025-09-16,957.57,,957.57
CTG,2025-09-16,5116.13,2287.0,2829.13
HRN,2025-09-16,11169.17,2755.35,8413.83
KRL,2025-09-16,3536.35,1277.91,2258.43
TLG,2025-09-16,10037.91,7106.96,2930.96
MPD,2025-09-16,11271.43,5832.7,5438.74
RJ,2025-09-16,13982.0,8906.39,5075.61
DND,2025-09-16,368.48,,368.48
KRT,2025-09-16,10374.22,7300.57,3073.65
ODI,2025-09-16,5430.09,3260.0,2170.09
AP,2025-09-16,9200.26,6938.74,2261.52
ASM,2025-09-16,1689.52,313.57,1375.96
MIP,2025-09-16,115.78,,115.78
UTK,2025-09-16,1924.05,924.59,999.45
DL,2025-09-16,5890.74,236.13,5654.61
NGD,2025-09-16,141.0,,141.0
PNB,2025-09-16,12754.87,4976.17,7778.7
MZM,2025-09-16,57.04,,57.04
UP,2025-09-16,22611.0,13601.0,9010.0
BHR,2025-09-16,5705.17,383.13,5322.04
TPA,2025-09-16,233.13,66.96,166.17
BGL,2025-09-16,8608.43,5926.48,2681.96
AP,2025-09-17,9010.54,6233.33,2777.21
GOA,2025-09-17,528.54,,528.54
NGD,2025-09-17,141.0,,141.0
CTG,2025-09-17,4557.17,2171.83,2385.33
JHK,2025-09-17,1632.67,409.0,1223.67
KRT,2025-09-17,10305.54,7452.21,2853.33
ODI,2025-09-17,5372.92,3260.0,2112.92
MPD,2025-09-17,10931.12,5728.79,5202.33
ASM,2025-09-17,1636.46,327.04,1309.42
ACP,2025-09-17,141.67,,141.67
PU,2025-09-17,357.5,,357.5
HP,2025-09-17,1143.0,1353.62,217.46
DNH,2025-09-17,916.33,,916.33
JAK,2025-09-17,2119.25,925.92,1193.33
RJ,2025-09-17,13922.08,8819.46,5102.62
CHG,2025-09-17,266.71,,266.71
HRN,2025-09-17,11014.38,2405.29,8609.08
SKM,2025-09-17,45.12,,45.12
MIP,2025-09-17,117.12,,117.12
TPA,2025-09-17,248.12,59.79,188.33
BHR,2025-09-17,5591.04,434.08,5156.96
DND,2025-09-17,359.67,,359.67
KRL,2025-09-17,3519.67,1241.25,2278.42
DL,2025-09-17,5936.54,314.71,5621.83
UTK,2025-09-17,1760.0,1062.08,697.92
PNB,2025-09-17,12741.96,4809.79,7932.17
MGA,2025-09-17,223.71,223.88,33.83
MHA,2025-09-17,21413.96,13266.83,8147.13
GJT,2025-09-17,19706.04,9930.42,9775.62
UP,2025-09-17,20959.62,12807.12,8152.5
MZM,2025-09-17,79.83,,79.83
BGL,2025-09-17,8010.12,5670.71,2339.42
TND,2025-09-17,15385.42,7985.08,7400.33
TLG,2025-09-17,9815.04,7092.46,2758.67
UP,2025-09-18,20922.46,12809.67,8112.79
KRT,2025-09-18,9727.5,7926.67,1800.83
AP,2025-09-18,8943.0,6472.96,2470.04
RJ,2025-09-18,14238.12,9002.92,5235.21
HP,2025-09-18,1097.38,1313.25,219.54
ASM,2025-09-18,1704.04,315.29,1388.75
NGD,2025-09-18,127.67,,127.67
MGA,2025-09-18,237.88,235.54,44.5
MIP,2025-09-18,127.25,,127.25
DL,2025-09-18,5828.04,354.46,5473.58
BGL,2025-09-18,9018.5,6018.12,3000.38
PNB,2025-09-18,12515.88,4950.29,7565.58
MZM,2025-09-18,79.29,,79.29
JAK,2025-09-18,2034.38,897.42,1136.96
TND,2025-09-18,14812.25,8382.33,6429.92
DND,2025-09-18,366.54,,366.54
ODI,2025-09-18,5745.46,3260.0,2485.46
CHG,2025-09-18,254.42,,254.42
PU,2025-09-18,353.83,,353.83
DNH,2025-09-18,935.96,,935.96
GJT,2025-09-18,20625.29,10074.54,10550.75
GOA,2025-09-18,546.38,,546.38
MPD,2025-09-18,10740.71,5445.29,5295.42
CTG,2025-09-18,5025.08,2307.21,2717.88
MHA,2025-09-18,21629.83,13487.08,8142.75
HRN,2025-09-18,10926.79,2342.25,8584.54
ACP,2025-09-18,145.71,,145.71
TLG,2025-09-18,9900.75,7433.25,2511.83
BHR,2025-09-18,5852.83,442.58,5410.25
JHK,2025-09-18,1611.0,409.0,1202.0
UTK,2025-09-18,1849.12,1071.62,777.5
SKM,2025-09-18,50.08,,50.08
KRL,2025-09-18,3512.39,1310.26,2202.13
TPA,2025-09-18,262.08,59.42,202.67
KRT,2025-09-19,9436.79,7812.12,1624.67
KRL,2025-09-19,3577.75,1275.88,2301.88
CHG,2025-09-19,258.0,,258.0
PU,2025-09-19,365.71,,365.71
MHA,2025-09-19,21009.92,13105.0,8450.96
ACP,2025-09-19,157.25,,157.25
DL,2025-09-19,5953.29,374.5,5578.79
UTK,2025-09-19,2030.33,1182.12,848.21
CTG,2025-09-19,5580.5,2450.38,3130.12
MGA,2025-09-19,256.25,236.75,43.5
DNH,2025-09-19,954.29,,954.29
TND,2025-09-19,14533.83,7718.17,6815.67
DND,2025-09-19,373.5,,373.5
RJ,2025-09-19,14178.42,8824.21,5354.21
GJT,2025-09-19,21080.12,11030.29,10049.83
PNB,2025-09-19,12425.04,5010.62,7414.42
TPA,2025-09-19,269.54,33.25,236.29
MZM,2025-09-19,79.29,,79.29
MPD,2025-09-19,11108.33,5463.92,5644.42
MIP,2025-09-19,133.75,,133.75
JHK,2025-09-19,1679.62,409.0,1270.62
UP,2025-09-19,21461.33,12947.58,8513.75
SKM,2025-09-19,53.88,,53.88
HRN,2025-09-19,11005.62,2442.96,8562.67
ODI,2025-09-19,5948.0,3260.0,2688.0
AP,2025-09-19,9058.54,7420.0,1638.54
TLG,2025-09-19,10488.04,7320.88,3167.17
HP,2025-09-19,1198.38,1278.54,199.5
ASM,2025-09-19,1858.17,310.67,1547.5
GOA,2025-09-19,508.04,,508.04
NGD,2025-09-19,133.0,,133.0
JAK,2025-09-19,2128.04,908.0,1220.04
BHR,2025-09-19,5960.25,419.04,5541.21
BGL,2025-09-19,9617.04,6345.5,3271.54
DL,2025-09-20,5760.62,373.17,5387.46
MIP,2025-09-20,134.12,,134.12
UTK,2025-09-20,2004.96,1121.54,883.42
PU,2025-09-20,365.25,,365.25
CTG,2025-09-20,5499.58,2439.75,3059.83
ODI,2025-09-20,5804.38,3260.0,2544.38
MPD,2025-09-20,10988.04,5830.54,5157.5
KRT,2025-09-20,9334.79,7588.0,1746.79
DNH,2025-09-20,954.96,,954.96
CHG,2025-09-20,241.04,,241.04
GOA,2025-09-20,507.79,,507.79
BHR,2025-09-20,5850.0,418.38,5431.62
HP,2025-09-20,1203.17,1218.5,230.75
HRN,2025-09-20,10889.71,2700.46,8189.25
RJ,2025-09-20,14083.29,8708.17,5375.12
TPA,2025-09-20,272.09,40.48,231.61
GJT,2025-09-20,20651.71,10467.88,10183.83
MGA,2025-09-20,240.92,231.96,41.88
JAK,2025-09-20,2101.83,941.29,1160.54
MHA,2025-09-20,21084.08,13407.04,7677.04
NGD,2025-09-20,133.0,,133.0
ASM,2025-09-20,1847.38,301.0,1546.38
ACP,2025-09-20,154.29,,154.29
TND,2025-09-20,14015.54,8522.46,5493.08
DND,2025-09-20,370.08,,370.08
KRL,2025-09-20,3538.33,1182.96,2355.38
AP,2025-09-20,8831.25,7154.62,1676.62
SKM,2025-09-20,48.08,,48.08
JHK,2025-09-20,1689.62,409.0,1280.62
PNB,2025-09-20,11970.08,4622.33,7347.75
TLG,2025-09-20,10495.83,7128.65,3367.17
BGL,2025-09-20,9370.38,5968.42,3401.96
UP,2025-09-20,22080.83,13292.35,9342.33
MZM,2025-09-20,81.96,,81.96
MZM,2025-09-21,78.62,,78.62
MPD,2025-09-21,10897.75,5484.17,5413.58
GJT,2025-09-21,19277.75,9527.62,9750.12
NGD,2025-09-21,133.0,,133.0
HRN,2025-09-21,9868.08,2358.33,7509.75
PNB,2025-09-21,11820.38,4545.38,7275.0
DNH,2025-09-21,922.62,,922.62
AP,2025-09-21,8486.12,6883.54,1602.58
BGL,2025-09-21,9149.12,5852.0,3297.12
DL,2025-09-21,5431.88,366.92,5064.96
ODI,2025-09-21,5487.67,3260.0,2227.67
MHA,2025-09-21,20464.5,13293.25,7171.25
UP,2025-09-21,22257.58,13571.96,8685.62
TLG,2025-09-21,9836.21,6682.04,3154.17
BHR,2025-09-21,6299.33,435.5,5863.83
PU,2025-09-21,346.12,,346.12
TND,2025-09-21,13236.75,8834.38,4402.38
KRT,2025-09-21,8651.58,7265.58,1386.0
CHG,2025-09-21,225.08,,225.08
HP,2025-09-21,1100.79,1162.21,166.42
MGA,2025-09-21,228.67,209.42,58.67
SKM,2025-09-21,42.17,,42.17
MIP,2025-09-21,126.74,,126.74
UTK,2025-09-21,1794.38,1107.71,686.67
GOA,2025-09-21,465.96,,465.96
KRL,2025-09-21,3194.62,1145.96,2048.67
TPA,2025-09-21,262.12,47.0,215.12
JAK,2025-09-21,2194.62,796.42,1398.21
DND,2025-09-21,330.67,,330.67
RJ,2025-09-21,13394.96,8828.54,4566.42
JHK,2025-09-21,1706.3,409.0,1297.3
ASM,2025-09-21,1836.92,301.0,1535.92
CTG,2025-09-21,5337.08,2424.08,2913.0
ACP,2025-09-21,157.04,,157.04
MZM,2025-09-22,78.62,,78.62
ASM,2025-09-22,1879.79,299.12,1580.67
CTG,2025-09-22,5347.46,2433.75,2913.71
MHA,2025-09-22,21135.0,13545.96,7589.04
TND,2025-09-22,14493.33,9674.38,4818.96
GJT,2025-09-22,20037.92,10505.96,9969.71
UTK,2025-09-22,2014.38,1097.83,916.54
DND,2025-09-22,355.0,,355.0
BGL,2025-09-22,9415.25,5903.25,3512.0
ACP,2025-09-22,164.83,,164.83
KRL,2025-09-22,3486.79,1135.33,2351.46
DL,2025-09-22,5770.42,373.25,5397.17
UP,2025-09-22,23739.0,14476.48,9865.71
MPD,2025-09-22,11521.92,5932.38,5589.54
MGA,2025-09-22,204.17,165.83,57.75
JAK,2025-09-22,2212.88,833.96,1378.92
PU,2025-09-22,372.25,,372.25
TLG,2025-09-22,9580.08,6991.96,2588.12
HP,2025-09-22,1217.08,1175.83,233.58
KRT,2025-09-22,9462.92,7780.71,1682.21
SKM,2025-09-22,54.88,,54.88
BHR,2025-09-22,6910.04,436.04,6474.0
DNH,2025-09-22,950.25,,950.25
AP,2025-09-22,8796.54,7268.75,1527.79
HRN,2025-09-22,10565.21,2602.79,7962.42
ODI,2025-09-22,5375.25,3260.0,2115.25
RJ,2025-09-22,14030.79,8936.54,5094.25
PNB,2025-09-22,11929.88,4719.29,7210.58
NGD,2025-09-22,133.0,,133.0
MIP,2025-09-22,133.0,,133.0
JHK,2025-09-22,1725.08,409.0,1316.08
TPA,2025-09-22,246.54,32.0,214.54
CHG,2025-09-22,266.17,,266.17
GOA,2025-09-22,514.88,,514.88
MZM,2025-09-23,77.67,,77.67
HP,2025-09-23,1285.62,1146.08,206.21
MPD,2025-09-23,11819.67,6234.54,5585.12
CHG,2025-09-23,275.21,,275.21
BGL,2025-09-23,8996.92,5697.0,3299.92
GJT,2025-09-23,20076.42,11362.42,8714.0
MIP,2025-09-23,139.04,,139.04
AP,2025-09-23,8826.62,7433.21,1393.42
DL,2025-09-23,5608.17,379.0,5229.17
ASM,2025-09-23,1889.08,301.29,1587.79
ODI,2025-09-23,5098.46,3260.0,1838.46
CTG,2025-09-23,5379.12,2451.33,2927.79
NGD,2025-09-23,133.0,,133.0
GOA,2025-09-23,504.25,,504.25
DNH,2025-09-23,969.25,,969.25
DND,2025-09-23,369.46,,369.46
KRT,2025-09-23,9622.92,7698.62,1924.29
TLG,2025-09-23,9235.67,6834.21,2401.46
PNB,2025-09-23,12021.5,4642.71,7378.79
TPA,2025-09-23,268.79,17.5,251.29
UTK,2025-09-23,2085.17,1047.65,1037.52
RJ,2025-09-23,14201.92,9259.46,4942.46
PU,2025-09-23,397.17,,397.17
SKM,2025-09-23,59.08,,59.08
HRN,2025-09-23,10629.08,2474.42,8154.67
JAK,2025-09-23,2233.96,857.71,1376.25
MGA,2025-09-23,228.54,184.83,58.79
JHK,2025-09-23,1640.5,409.0,1231.5
KRL,2025-09-23,3519.92,1006.88,2513.04
ACP,2025-09-23,153.75,,153.75
BHR,2025-09-23,6891.5,486.92,6404.58
MHA,2025-09-23,21035.58,13729.71,7305.88
TND,2025-09-23,14953.62,9692.79,5260.83
UP,2025-09-23,24181.75,14424.33,9757.42
GOA,2025-09-24,519.64,,519.64
BGL,2025-09-24,9585.52,5688.83,3896.7
TND,2025-09-24,15401.43,9379.65,6021.78
KRT,2025-09-24,9750.83,8004.0,1746.83
NGD,2025-09-24,133.0,,133.0
MPD,2025-09-24,11823.17,6420.52,5402.65
PNB,2025-09-24,12261.17,4712.26,7548.91
MZM,2025-09-24,76.7,,76.7
AP,2025-09-24,8743.0,7642.43,1100.57
DL,2025-09-24,5652.0,374.0,5278.0
DNH,2025-09-24,964.87,,964.87
DND,2025-09-24,366.48,,366.48
GJT,2025-09-24,19808.83,10937.7,8871.13
HP,2025-09-24,1294.17,1156.3,237.26
TLG,2025-09-24,9026.0,6834.39,2191.61
MHA,2025-09-24,21092.78,13735.04,7357.74
CHG,2025-09-24,277.26,,277.26
KRL,2025-09-24,3496.0,1125.09,2370.91
HRN,2025-09-24,10704.91,2502.43,8202.48
PU,2025-09-24,405.74,,405.74
SKM,2025-09-24,50.78,,50.78
ODI,2025-09-24,5391.74,3260.0,2131.74
JAK,2025-09-24,2303.04,775.65,1527.39
UTK,2025-09-24,2064.48,1060.17,1004.3
RJ,2025-09-24,14369.17,9634.83,4734.35
MIP,2025-09-24,133.7,,133.7
TPA,2025-09-24,276.3,22.22,254.09
CTG,2025-09-24,4796.35,2227.09,2569.26
MGA,2025-09-24,232.7,199.13,65.3
ACP,2025-09-24,140.57,,140.57
ASM,2025-09-24,1911.91,296.17,1615.74
UP,2025-09-24,24408.57,14873.43,9535.13
BHR,2025-09-24,6953.7,724.74,6228.96
JHK,2025-09-24,1687.17,409.0,1278.17
DNH,2025-09-25,945.5,,945.5
MZM,2025-09-25,82.29,,82.29
TND,2025-09-25,15481.42,9327.62,6153.79
